id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7060095,Charming apartment in the Plateau,8102464,Olena,,Le Plateau-Mont-Royal,45.53537433014901,-73.5846785847968,Entire home/apt,50,3,5,2015-08-22,1.70,1,272
4988691,"Huge, Spacious, Fun Mile End Pad",5459872,Lisa,,Le Plateau-Mont-Royal,45.52741846414896,-73.6031639312397,Entire home/apt,90,2,9,2015-08-04,1.70,1,321
47714,White Suite + Breakfast,217035,Ian (Irfan),,Le Plateau-Mont-Royal,45.507798860731526,-73.57760357298609,Entire home/apt,135,1,4,2015-04-26,0.10,11,329
146016,ONE BEDROOM FACING THE MONT-ROYAL,318040,Hakim,,Le Plateau-Mont-Royal,45.50979333361918,-73.57676822467302,Entire home/apt,100,2,23,2015-09-13,0.46,27,309
5926970,Bel Appartement Plateau MontRoyal,10942919,Marlène,,Le Plateau-Mont-Royal,45.52817511936668,-73.58347652758914,Entire home/apt,100,2,5,2015-09-01,0.90,2,355
8501852,Metro Sherbrooke | Furnished room,27360967,Alexandre / Laura,,Le Plateau-Mont-Royal,45.518182280168446,-73.57257790542016,Private room,31,1,0,,,14,365
8452675,King Size Comfort on the Plateau,42801791,Marie,,Le Plateau-Mont-Royal,45.51527907518039,-73.5788571826286,Private room,45,1,0,,,2,351
4602428,Appart cosy au coeur de Montreal,5288986,Romain,,Le Plateau-Mont-Royal,45.521637690614476,-73.5746012633584,Entire home/apt,96,5,3,2015-07-24,0.62,1,293
7289388,Art. Piano. BBQ.,36069783,Sarah,,Le Plateau-Mont-Royal,45.531133493155735,-73.563616256221,Private room,40,1,5,2015-08-31,1.92,1,82
8632633,Bel appartement au coeur du plateau,45396284,Stephanie,,Le Plateau-Mont-Royal,45.52215061763893,-73.58332620840658,Entire home/apt,116,1,0,,,1,355
7993643,MONTREAL DOWNTOWN STUDIO APARTMENT5,1132399,Unal,,Le Plateau-Mont-Royal,45.53095209473547,-73.56364482202542,Entire home/apt,88,1,6,2015-09-26,5.14,2,351
3914015,Charmant studio Plateau Mont Royal ,19013542,Marie Lou,,Le Plateau-Mont-Royal,45.53094876319233,-73.5732567698557,Private room,90,1,3,2015-07-06,0.23,2,365
6945047,One room in the heart of Montreal,16954785,Alexandra,,Le Plateau-Mont-Royal,45.509507199895374,-73.57450365330938,Private room,50,1,0,,,1,365
8501510,Single Bed in a dorm of 4,22509384,Gaël,,Le Plateau-Mont-Royal,45.528364957006325,-73.57938569221788,Shared room,30,1,0,,,23,365
4520205,Chambre au cœur du Plateau,7843558,Pierre,,Le Plateau-Mont-Royal,45.514211971150424,-73.57141066792057,Private room,50,1,0,,,1,303
14584,Enjoy this 1200sqft. luxury loft!,57358,Verona,,Le Plateau-Mont-Royal,45.541353289862705,-73.57813920010484,Entire home/apt,150,3,66,2015-09-21,1.25,1,353
5863677,B&B Dépanneur Café #2,2402131,Benoit,,Le Plateau-Mont-Royal,45.52383117921315,-73.60500213993014,Private room,90,1,11,2015-09-13,5.50,5,357
6797562,Cosy bedroom in the Plateau,5678871,Valentin,,Le Plateau-Mont-Royal,45.51798757687942,-73.58555697905622,Private room,40,3,4,2015-09-18,3.08,1,0
8115240,Le plateau,31452103,Mathieu,,Le Plateau-Mont-Royal,45.52068828186,-73.58665788163864,Entire home/apt,100,2,0,,,1,365
7784942,Downtown | Calm Ground 6-br Apt,27360967,Alexandre / Laura,,Le Plateau-Mont-Royal,45.518081716350764,-73.57107555632464,Entire home/apt,167,1,1,2015-09-18,1,14,133
3773589,"Chic 3BR, 2Bath Plateau-Great Value",4311391,Tony,,Le Plateau-Mont-Royal,45.53959903036974,-73.562417499022,Entire home/apt,130,2,41,2015-08-24,2.91,2,270
3849100,Spacious Plateau apartment,19507528,Rosanna,,Le Plateau-Mont-Royal,45.51669734099642,-73.58834476375083,Entire home/apt,130,1,0,,,2,354
1288681,Beautiful Mt-Royal/ Mile End home,7008415,Gabrielle,,Le Plateau-Mont-Royal,45.52444536166465,-73.59966129528206,Entire home/apt,90,3,23,2015-08-29,1.17,1,13
8207227,Downtown | Modern 3-br Loft,27360967,Alexandre / Laura,,Le Plateau-Mont-Royal,45.514667697896144,-73.57046556146794,Entire home/apt,195,1,1,2015-09-08,1,14,68
5618536,Charming apartment Plateau/Mile-End,21286457,Shanie,,Le Plateau-Mont-Royal,45.517716666753806,-73.59368379253384,Entire home/apt,80,6,2,2015-09-07,0.87,1,191
8387424,Carré St-Louis | Large double room,27360967,Alexandre / Laura,,Le Plateau-Mont-Royal,45.51682075603585,-73.57312531893726,Private room,49,1,0,,,14,365
6863708,Sunny dbl private room in MileEnd,35920738,Kara,,Le Plateau-Mont-Royal,45.52668469895296,-73.60455305151712,Private room,40,1,4,2015-09-22,1.30,1,61
4946773,Chambre à louer sur le plateau,7580653,Jeremie,,Le Plateau-Mont-Royal,45.520529615811604,-73.58447886970086,Private room,50,2,4,2015-09-07,2.35,2,321
2325311,Quiet and comfy room on the Plateau,1143450,Murielle Et Benoît,,Le Plateau-Mont-Royal,45.53672551290077,-73.57433252995106,Private room,58,2,21,2015-09-18,1.13,1,343
5946171,Beautiful Plateau appartment,5576819,Alena,,Le Plateau-Mont-Royal,45.52440205940637,-73.58099526931785,Entire home/apt,150,1,4,2015-09-13,1.25,1,151
4262368,2 Bedroom Bright Spacious Mile End,3329986,Mihai,,Le Plateau-Mont-Royal,45.52550494466993,-73.60166958594058,Entire home/apt,80,10,0,,,1,337
6125772,"Nice private room in ""Le Plateau"".",15818709,Morgane & Lulu,,Le Plateau-Mont-Royal,45.52505262969971,-73.58507633306282,Private room,23,1,11,2015-09-17,2.89,1,164
7108806,Best location in Montreal - Plateau,21718982,Martin & Karine,,Le Plateau-Mont-Royal,45.53529495039599,-73.58569210321251,Entire home/apt,90,2,13,2015-09-17,5.20,1,345
2652356,Plateau-Mile End appartement cosy,1429669,Ana & Vincent,,Le Plateau-Mont-Royal,45.52237320744429,-73.59022899192968,Private room,60,1,8,2015-09-02,3.08,1,244
8140990,Large flat in the heart of MileEnd,14447276,Pierre-Olivier,,Le Plateau-Mont-Royal,45.52548468195175,-73.60181610999977,Entire home/apt,73,7,1,2015-09-23,1,1,6
3307693,artistic charm,16426331,Doris,,Le Plateau-Mont-Royal,45.53894520904268,-73.5785293861635,Entire home/apt,135,2,43,2015-09-07,3.04,2,362
5929140,Condo à 2 pas du parc Lafontaine,2232673,Margaux,,Le Plateau-Mont-Royal,45.53000143570642,-73.56736384198948,Entire home/apt,130,4,1,2015-07-13,0.37,1,152
556742,"5-1/2 Plateau Mont Royal,2 bedrooms",2737452,Carole,,Le Plateau-Mont-Royal,45.53218183042424,-73.56917190917959,Entire home/apt,120,4,44,2015-09-16,1.15,1,342
850062,Buddhist temple in the Plateau,4438802,Myokyo,,Le Plateau-Mont-Royal,45.520397555219844,-73.58699853182044,Private room,60,2,123,2015-09-14,4.27,2,354
4503711,Cozy room on Montreal's plateau,20242587,Val,,Le Plateau-Mont-Royal,45.53635017943745,-73.57300668296111,Private room,31,1,2,2015-09-03,1.54,1,354
8140949,Mount Royal Penthouse apartment,3143774,Karimtalaat,,Le Plateau-Mont-Royal,45.53598588447718,-73.58783967799337,Entire home/apt,85,2,1,2015-09-08,1,1,364
7452812,♡Belle Chambre Plateau♡Nice bedroom,8475456,Kathleen,,Le Plateau-Mont-Royal,45.53773849581891,-73.58640033159054,Private room,40,2,3,2015-08-11,1.50,1,274
4044925,3br apartment adjacent to McGill,7577658,Debal,,Le Plateau-Mont-Royal,45.50722845593364,-73.5756146365833,Private room,1025,1,0,,,1,365
7403634,Cosy in the hearty Plateau,21652372,Melissandre,,Le Plateau-Mont-Royal,45.519770272597846,-73.5774670842306,Private room,39,2,1,2015-08-04,0.50,1,24
7043188,"Nice Studio, Mont Royal & Downtown",36932600,Maxime,,Le Plateau-Mont-Royal,45.50791659364936,-73.57389262967676,Entire home/apt,78,2,0,,,1,74
1898596,Alice au pays des merveilles,5874268,Sarah,,Le Plateau-Mont-Royal,45.52141177983985,-73.57826194525114,Private room,31,1,27,2015-09-13,1.21,2,89
8665192,LEASE TRANSFERT / Room Plateau,33522170,Pierre,,Le Plateau-Mont-Royal,45.52417234778086,-73.58852041245972,Private room,42,1,0,,,1,186
2439259,Modern Studio,6586684,Orçun,,Le Plateau-Mont-Royal,45.53140114993821,-73.59163580308324,Entire home/apt,35,5,8,2015-08-15,0.45,1,122
4339796,Chambre ensoleillée sur le Plateau,2989077,Kaatren,,Le Plateau-Mont-Royal,45.521739126744144,-73.57999043956289,Private room,42,1,13,2015-08-18,1.12,1,338
2046032,Lovely bedroom in the Plateau,10489386,Deborah,,Le Plateau-Mont-Royal,45.53811721911622,-73.58360451253388,Private room,54,1,14,2015-09-21,1.04,1,164
3333814,Studio neuf moderne avec terrasse,16831250,Mireille,,Le Plateau-Mont-Royal,45.53052610596524,-73.56318372287386,Entire home/apt,73,2,23,2015-07-11,1.63,1,271
7255949,Spacious Mile-End apartment,8381747,Lucas,,Le Plateau-Mont-Royal,45.52789367551636,-73.60625733756427,Entire home/apt,105,1,7,2015-09-07,2.80,1,90
3897409,Welcome Home on Plateau Mont-Royal!,9421694,Nadia & Cesar,,Le Plateau-Mont-Royal,45.52820554378609,-73.59487264120573,Private room,40,7,5,2015-09-19,0.41,2,266
2357303,sunny condo in the Plateau Mt Royal,12038788,Marilyn,,Le Plateau-Mont-Royal,45.52482308743307,-73.58496214547037,Entire home/apt,80,7,10,2015-09-07,0.53,1,275
4650906,"Cozy room, amazing location!",19864609,Ashley,,Le Plateau-Mont-Royal,45.52086802063522,-73.58742009974668,Private room,40,1,0,,,1,287
7731094,Grand 3 1/2 Chaleureux et Paisible.,4203056,Karim,,Le Plateau-Mont-Royal,45.533349084508124,-73.58561679069412,Entire home/apt,74,7,1,2015-09-16,1,1,365
8533904,Chambre pouvant acceuilir 3 pers.,44931636,Lyne,,Le Plateau-Mont-Royal,45.53718267627962,-73.56239225673657,Private room,45,1,0,,,1,363
3667838,1 jolie chambre sur le Plateau,9972167,Lorella,,Le Plateau-Mont-Royal,45.531466446421774,-73.57190762703202,Private room,31,2,18,2015-09-20,1.37,1,145
849768,Uniquely crafted & designed spot,1515383,Christopher,,Le Plateau-Mont-Royal,45.51472252507758,-73.57199075804459,Entire home/apt,175,2,68,2015-09-12,2.43,3,343
1521526,Plateau- 2 full bathrooms! Sleeps 6,778635,,,Le Plateau-Mont-Royal,45.517473811828474,-73.57588788216408,Entire home/apt,150,3,18,2015-08-09,1.03,1,285
587623,Great Loft in Mile end *,2898427,Rafaelle,,Le Plateau-Mont-Royal,45.526346261709946,-73.59223008930054,Entire home/apt,74,3,28,2015-08-31,0.73,1,332
4077400,Plateau Mont-Royal Urban Oasis,2983700,Anil,,Le Plateau-Mont-Royal,45.52755295689364,-73.57792259766788,Entire home/apt,150,1,11,2015-09-27,0.88,1,326
6633311,"Plateau Mont-Royal, chambre #1",13225467,Joel,,Le Plateau-Mont-Royal,45.5389217824057,-73.56410205712291,Private room,31,1,1,2015-06-23,0.29,3,285
2373462,Cute and Cozy Private Room ,12063257,Marie-Charlotte,,Le Plateau-Mont-Royal,45.52889479850638,-73.56363602417375,Private room,27,3,3,2015-02-18,0.19,1,49
7305752,Single room in downtown,38270239,Ibragim,,Le Plateau-Mont-Royal,45.50640927406858,-73.57479910606843,Private room,31,5,0,,,1,54
4700691,Le Petit Chateau du Plateau,24290215,Mtl,,Le Plateau-Mont-Royal,45.529393240038885,-73.5769549974902,Entire home/apt,78,2,2,2015-04-23,0.32,1,359
8310746,Charming Plateau!,22285544,Olivier,,Le Plateau-Mont-Royal,45.5404948087783,-73.57573951382406,Entire home/apt,74,2,0,,,1,8
6453736,Cozy Room in a Cozy Clean apartment,18956738,Wissam,,Le Plateau-Mont-Royal,45.50720779256044,-73.57324635409577,Private room,31,2,26,2015-09-28,6.00,1,331
2320236,chambre privée au coeur du plateau,5937487,Safia,,Le Plateau-Mont-Royal,45.53883874347527,-73.58195396035413,Private room,31,2,1,2014-06-10,0.06,1,335
7387613,Coeur du PLATEAU - Parc Laurier,5152166,Ariane And Alex,,Le Plateau-Mont-Royal,45.530789848084,-73.58371583354712,Entire home/apt,80,2,3,2015-09-27,2.73,1,10
6322635,Private room plateau Mont Royal,27442896,Annabel Et Sébastien,,Le Plateau-Mont-Royal,45.51868362848555,-73.57944123494433,Private room,54,2,23,2015-09-25,5.85,1,122
7453128,Chic 6BR with Exposed Brick for 12,12243051,Flatbook,,Le Plateau-Mont-Royal,45.51905004532135,-73.57740484654197,Entire home/apt,210,3,3,2015-08-24,1.70,2,77
6322619,Bright room/Heart of the Plateau,29395940,Brice,,Le Plateau-Mont-Royal,45.51830616029293,-73.58481825023463,Private room,27,1,5,2015-06-16,1.04,2,0
6404523,Studio apartment downtown (McGill),32915540,Yang,,Le Plateau-Mont-Royal,45.506003086964014,-73.57276673424727,Private room,27,1,3,2015-08-10,1.02,7,114
7895459,Colorful Gem in the Plateau,1126252,Taís,,Le Plateau-Mont-Royal,45.521913031764676,-73.58213592099587,Private room,25,1,3,2015-09-14,3,1,27
5568922,Superbe condo sur le Plateau !,28871441,Vince,,Le Plateau-Mont-Royal,45.52301863811149,-73.58532293015756,Entire home/apt,110,1,0,,,1,24
8546767,Bien dormir au coeur du plateau,22509384,Gaël,,Le Plateau-Mont-Royal,45.52740936618715,-73.57798956080993,Shared room,27,1,0,,,23,362
7492403,Charming space in heart of plateau,39240490,Maria,,Le Plateau-Mont-Royal,45.536433331935655,-73.58084673460566,Private room,42,1,0,,,1,365
6486397,Chambre à Montréal près de tout,33816197,Marie-Christine,,Le Plateau-Mont-Royal,45.53051069016303,-73.57615126154751,Private room,50,1,3,2015-09-29,3,2,363
2242943,Plateau- 5 min du métro,11455112,Genevieve,,Le Plateau-Mont-Royal,45.52546823372262,-73.57988964568884,Private room,224,1,1,2015-09-02,1,3,365
6830455,Tout près du Métro-Mont-Royal,35638532,Céline,,Le Plateau-Mont-Royal,45.52444513514072,-73.57793609363105,Private room,50,1,0,,,1,365
1849700,Nice apartment in the Plateau !,9660917,Yassine,,Le Plateau-Mont-Royal,45.509384239041566,-73.57403629844228,Entire home/apt,127,1,3,2015-06-15,0.66,1,328
7953736,2BR with Classic Allure by Flatbook,12243051,Flatbook,,Le Plateau-Mont-Royal,45.5180445843143,-73.58018779082288,Entire home/apt,70,3,3,2015-09-29,2.50,2,305
7436621,"Bright cozy room, plateau",5741941,Noor,,Le Plateau-Mont-Royal,45.51752804703661,-73.57277379917416,Private room,40,1,7,2015-09-13,3.96,2,49
3300637,3 1/2 au coeur du plateau !!,3801620,Romain,,Le Plateau-Mont-Royal,45.521325887287766,-73.58602189049643,Entire home/apt,70,3,5,2015-07-26,0.33,1,272
4880698,Mont Royal Turntable -2B,778430,Likeahotel,,Le Plateau-Mont-Royal,45.528832929896915,-73.5767703408435,Entire home/apt,139,2,4,2015-09-08,0.48,28,340
980802,Le plateau / Quaint space,489619,Alexis,,Le Plateau-Mont-Royal,45.53030540212152,-73.58080579073813,Entire home/apt,82,2,13,2014-08-26,0.43,1,152
7321397,Joli 3 /2 calme et ensoleillé,7510390,Geneviève,,Le Plateau-Mont-Royal,45.53802790661481,-73.58214810043488,Entire home/apt,70,1,3,2015-08-01,1.20,1,55
4865672,studio grand luxe sur le plateau,13971026,Zaki,,Le Plateau-Mont-Royal,45.52375072327507,-73.57769532555311,Entire home/apt,70,1,15,2015-09-09,2.41,1,345
7911219,Petunia Apartment,38459934,Viocary & Giulia,,Le Plateau-Mont-Royal,45.50807665129503,-73.5724317776483,Entire home/apt,170,7,0,,,30,355
6551333,Simple Apartment - GREAT AREA,759830,Chloe,,Le Plateau-Mont-Royal,45.53362394101377,-73.56414377245117,Private room,58,1,3,2015-09-01,0.94,1,365
6806394,Great 1 Bedroom - Perfect Location!,14550963,Jasper,,Le Plateau-Mont-Royal,45.52290447427438,-73.58737845796405,Private room,31,1,2,2015-08-22,0.67,1,86
8615710,Charming house - Plateau Mont-Royal,38556284,Julia,,Le Plateau-Mont-Royal,45.52104877750853,-73.57617251973481,Entire home/apt,255,1,0,,,1,365
8390957,Posh Open Concept Apt by Flatbook,12243051,Flatbook,,Le Plateau-Mont-Royal,45.52044125244977,-73.59938694847159,Entire home/apt,105,3,1,2015-09-21,1,2,321
6207241,Jolie chambre au coeur du plateau,7186728,,,Le Plateau-Mont-Royal,45.525305629238645,-73.57697564216161,Private room,31,1,4,2015-05-20,0.78,1,360
4060935,Nice bedroom - Plateau Montroyal,21063442,Loïc,,Le Plateau-Mont-Royal,45.521120060794416,-73.57971345237691,Private room,40,1,0,,,1,0
5199845,"Plateau, with private parking",23661424,,,Le Plateau-Mont-Royal,45.52844345529126,-73.58917300948606,Entire home/apt,100,5,1,2015-06-12,0.27,1,305
6871006,Sunny room in spacious apartment,8714335,Julia,,Le Plateau-Mont-Royal,45.52460688803484,-73.58858881776771,Private room,31,1,6,2015-08-19,2.05,2,71
3406157,4BR/2Ba. Mont-Royal Ave:  Le Lounge,1016614,,,Le Plateau-Mont-Royal,45.533116439303285,-73.57431842651572,Entire home/apt,250,1,57,2015-09-21,3.76,1,353
6215643,Magical green & artsy apt (Plateau),17372276,,,Le Plateau-Mont-Royal,45.518467044890755,-73.58541249370843,Entire home/apt,89,2,4,2015-09-08,1.00,1,86
6641061,Chambre sur le Plateau Mont-Royal,23316352,Tanya-Claudia,,Le Plateau-Mont-Royal,45.51871034706541,-73.58668596140535,Private room,31,1,2,2015-06-29,0.54,1,97
7458375,Bright Spacious Room for Osheaga,8678089,Naomi,,Le Plateau-Mont-Royal,45.524569710968635,-73.59410214925377,Private room,60,1,0,,,1,48
3283184,"bedroom+private living room,plateau",16337585,Sylvain,,Le Plateau-Mont-Royal,45.52386828559628,-73.5794314434042,Private room,58,2,37,2015-09-28,2.40,1,360
546182,Charming Mile End Apartment,2502111,Victoria,,Le Plateau-Mont-Royal,45.52285924549928,-73.6018126592496,Entire home/apt,100,4,18,2015-08-03,1.17,1,88
3200392,Heart of downtown Montreal.,16190468,Joelle,,Le Plateau-Mont-Royal,45.513920475003566,-73.56881476114638,Private room,96,2,8,2015-09-05,2.03,1,88
7436522,October fall color festival 170$,25311352,Carina,,Le Plateau-Mont-Royal,45.52766867748024,-73.58122752061006,Entire home/apt,250,3,6,2015-09-22,3.83,2,76
7116731,Cosy room With swiming pool,25263775,Reda,,Le Plateau-Mont-Royal,45.530042309263756,-73.56533710739207,Private room,45,1,1,2015-08-03,0.49,3,88
579512,Lovely top floor 1br in Mile-End,1482665,Mia,,Le Plateau-Mont-Royal,45.52083121553882,-73.59586514777696,Entire home/apt,100,6,11,2015-08-25,0.29,1,363
6887338,Huge open loft at Bitcoin Embassy,8218678,Ferdous,,Le Plateau-Mont-Royal,45.514213419952654,-73.56966708904271,Entire home/apt,424,1,1,2015-08-10,0.56,4,129
3010203,Private room in the Mile End.,15340320,Morelia,,Le Plateau-Mont-Royal,45.52240367571976,-73.60176395725078,Private room,40,1,1,2015-04-09,0.17,1,334
3446689,Condo With Private Roof Terrace! ,17369966,Melanie,,Le Plateau-Mont-Royal,45.537847579774706,-73.57204485323903,Private room,89,1,7,2015-08-04,0.46,1,365
7247773,4 1/2 cosy Plateau-Mont Royal,37951513,Julie & Alex,,Le Plateau-Mont-Royal,45.52195877802961,-73.57267484480775,Entire home/apt,96,1,1,2015-09-08,1,1,257
1346097,FRESH NEW APARTMENT IN THE PLATEAU,1322840,Maddie,,Le Plateau-Mont-Royal,45.51772588878817,-73.5752915266959,Entire home/apt,175,2,36,2015-08-25,1.37,3,0
6313489,CHARMING APARTMENT 3BDR PLATEAU,32537541,,,Le Plateau-Mont-Royal,45.537236446195465,-73.5733744716337,Entire home/apt,129,1,26,2015-09-28,6.67,1,347
6018579,Appartement/loft dans le Plateau,31241112,Arnaud,,Le Plateau-Mont-Royal,45.53357737705664,-73.57480927749666,Entire home/apt,116,1,14,2015-09-28,4.52,1,328
6477324,Cosy room in Plateau Mont-Royal,33839490,Cassandre,,Le Plateau-Mont-Royal,45.52620259790152,-73.59021238868301,Private room,31,1,0,,,1,271
6286188,Entire Floor With Courtyard !,32677928,Renaud,,Le Plateau-Mont-Royal,45.5218211826714,-73.58232783387213,Private room,100,6,0,,,1,121
7919102,Belle chambre sur plateau Montréal,11273263,Sonia,,Le Plateau-Mont-Royal,45.52266969460521,-73.58066205509482,Private room,50,1,3,2015-09-01,2.31,1,180
6883823,Joli appartement Plateau Mont-Royal,424657,Jacynthe,,Le Plateau-Mont-Royal,45.52970377858238,-73.58107871330265,Entire home/apt,151,1,12,2015-09-04,3.75,1,292
284139,Large Group? This is the place!,1480067,,,Le Plateau-Mont-Royal,45.515459163560216,-73.57984011995686,Entire home/apt,600,2,46,2015-09-27,1.10,9,342
7116277,ROOM IN A BEAUTIFUL ARTIST LOFT,37280122,Patrick,,Le Plateau-Mont-Royal,45.527665917760125,-73.59759571594903,Private room,54,1,1,2015-08-04,0.50,1,335
1450844,Cozy apartment in Mile End,7118185,Gab,,Le Plateau-Mont-Royal,45.52415781893909,-73.59659651298648,Entire home/apt,201,2,2,2015-08-03,0.08,1,0
1175121,Appartement sur le plateau,6431342,Ourielle,,Le Plateau-Mont-Royal,45.53815697281152,-73.57850050773845,Private room,54,1,8,2014-09-30,0.28,1,365
5051877,Cozy room in MILE END apt,195562,Violaine,,Le Plateau-Mont-Royal,45.52624518336899,-73.60408093984191,Private room,70,5,1,2015-08-03,0.49,2,264
7329245,Beautiful house in Mile End-Plateau,37099756,Stephanie,,Le Plateau-Mont-Royal,45.52550013281688,-73.60540194494719,Entire home/apt,159,2,1,2015-08-20,0.68,1,54
3544537,Condo au Plateau,16650940,Lucie,,Le Plateau-Mont-Royal,45.52804116945075,-73.57638675617858,Entire home/apt,100,6,3,2015-08-04,0.21,4,0
2004419,Apt in romantic Plateau,10070460,Lucien,,Le Plateau-Mont-Royal,45.52897673476916,-73.56558161268445,Entire home/apt,72,1,0,,,2,365
7951801,Sur le plateau à2pas du parc! Calme,40140550,Kelly,,Le Plateau-Mont-Royal,45.51861041537975,-73.58634745449073,Private room,40,1,3,2015-09-06,3,2,271
7116211,Chambre en plein coeur de Montréal,37279600,Léna,,Le Plateau-Mont-Royal,45.51586416889088,-73.57807317648277,Private room,38,6,0,,,1,20
2830576,Big Bright Room In Mile End,4868854,James,,Le Plateau-Mont-Royal,45.52053440892336,-73.5955085964751,Private room,50,1,2,2014-08-03,0.14,3,153
6527832,Plateau Entire Condo With Terrasse,2368605,Jean-Maxime,,Le Plateau-Mont-Royal,45.529984220984126,-73.58234212303526,Entire home/apt,149,1,10,2015-08-28,2.40,2,365
430376,Renovated 2000 sq.ft 3 bdr Mile-End,2139455,Bronwen,,Le Plateau-Mont-Royal,45.52388730022959,-73.59398494372118,Entire home/apt,400,3,13,2015-08-24,0.33,1,355
8009777,Le toît du plateau,42287931,Alexandra,,Le Plateau-Mont-Royal,45.51926306676269,-73.58698070070223,Private room,35,1,4,2015-09-26,3.75,1,340
6901125,Room in the heart of Plateau Mtl,15811477,Alexy,,Le Plateau-Mont-Royal,45.523848326271434,-73.57951454439485,Private room,40,1,4,2015-09-12,1.94,1,79
3117332,Right on front of the Laurier park,9302206,Manon,,Le Plateau-Mont-Royal,45.530723984408475,-73.58897761307315,Entire home/apt,90,2,38,2015-09-21,2.57,1,294
6050082,Plateau - Private room and bathroom,14832299,Cécile,,Le Plateau-Mont-Royal,45.52286886058068,-73.57339051412767,Private room,35,1,2,2015-06-14,0.51,1,142
4526364,Chambre sur le Plateau!,6947068,Cynthia,,Le Plateau-Mont-Royal,45.536245478353074,-73.58350293148821,Private room,35,1,10,2015-09-13,1.82,2,361
5722391,Room in spacious downtown apartment,24574019,Halina,,Le Plateau-Mont-Royal,45.513371025256355,-73.56957178682578,Private room,41,1,6,2015-08-04,1.37,2,335
577809,Mile-end/Spacious flat *1-3 rooms,2841771,René-Luc,,Le Plateau-Mont-Royal,45.52052921820292,-73.59761075364949,Private room,50,1,3,2015-08-16,0.34,1,365
5820688,Subletting 1 room from June to July,19387688,New,,Le Plateau-Mont-Royal,45.510846265507226,-73.57255851126014,Private room,82,1,0,,,1,161
6443278,Joli chambre à louer sur le plateau,3252288,Mélanie,,Le Plateau-Mont-Royal,45.53602847020522,-73.56732445046384,Private room,35,1,3,2015-08-17,0.82,1,283
3244592,"Large apartment with balcony, wi-fi",16412977,Franek,,Le Plateau-Mont-Royal,45.52300449610634,-73.59967183826602,Entire home/apt,90,1,35,2015-09-27,2.33,3,355
4257188,Adorable condo Plateau Mont-Royal,4374073,MarieClaire,,Le Plateau-Mont-Royal,45.53196916488049,-73.56936776163225,Entire home/apt,120,1,16,2015-09-28,1.36,1,335
7359869,The charm of the Plateau Mont-Royal,26125193,Laure,,Le Plateau-Mont-Royal,45.535919608570644,-73.58572232264181,Entire home/apt,90,3,1,2015-09-07,1,2,77
4645585,Lovely room in a sunny apartment!,23267776,Shannon,,Le Plateau-Mont-Royal,45.53934838406202,-73.58376217277056,Private room,40,1,3,2015-08-22,0.32,1,363
5116137,Prince-Arthur 201,778430,Likeahotel,,Le Plateau-Mont-Royal,45.51477373109696,-73.57104042503714,Entire home/apt,149,2,1,2015-02-22,0.13,28,342
4477158,Beautiful Mile End - Plateau Flat,16493656,Tim,,Le Plateau-Mont-Royal,45.52614028660699,-73.60300175710599,Private room,50,1,0,,,1,308
8170875,Master Room in Classic Plateau Flat,5054342,Jordan & Sébastien,,Le Plateau-Mont-Royal,45.51538308374883,-73.5776923599347,Private room,80,2,0,,,3,330
6363288,Bel appartement au centre ville,31490196,Fares,,Le Plateau-Mont-Royal,45.51015152530868,-73.57406534065086,Entire home/apt,74,1,20,2015-09-28,4.38,1,354
7002260,"Coeur Plateau, Charmant de Qualité",36710169,,,Le Plateau-Mont-Royal,45.52714739945045,-73.58468537264322,Entire home/apt,150,14,0,,,1,305
5691536,Splendide chambre dans le mile end!,24380341,Shannon,,Le Plateau-Mont-Royal,45.52447052259561,-73.60307974687271,Private room,52,1,11,2015-09-07,2.58,1,360
6559850,~NEW: 2BR Plateau-LiVE CrEATIVELY~,6720816,Amy,,Le Plateau-Mont-Royal,45.51384350140959,-73.56977247903569,Entire home/apt,145,4,11,2015-09-07,3.98,3,271
8132732,Nice room in heart of Plateau,1625592,Nadège & Simon,,Le Plateau-Mont-Royal,45.534011666373914,-73.57218757700262,Private room,45,2,1,2015-09-24,1,1,348
6559871,Artist Loft in the Plateau!,34308120,Kim,,Le Plateau-Mont-Royal,45.513801331934495,-73.57335271726765,Private room,40,1,8,2015-09-09,2.67,1,274
3168368,"5 min à pied du Tout Mtl, -Plateau-",1704861,Brigitte,,Le Plateau-Mont-Royal,45.51300084037149,-73.56940992491747,Private room,39,1,6,2015-09-09,0.37,2,331
6232177,Nice studio in the heart of Mtl,4575834,Aliénor,,Le Plateau-Mont-Royal,45.511208898564995,-73.57029042385417,Entire home/apt,68,4,3,2015-08-11,1.34,1,128
6248564,Nice & Comfortable apartment,32294348,Martine,,Le Plateau-Mont-Royal,45.52861151610782,-73.59486209732408,Private room,83,1,2,2015-08-03,0.46,1,179
4992113,Beautiful apartment in the Mile-End,7809500,Émilie,,Le Plateau-Mont-Royal,45.52713756815201,-73.60658476787626,Private room,82,1,0,,,1,365
3462811,Bright top-floor loft in Mile-End,296904,Duncan,,Le Plateau-Mont-Royal,45.51998355397034,-73.59964642273945,Entire home/apt,201,1,10,2015-08-16,0.69,1,365
